datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4,total,new
2009-01-17,3317.82,164.544000000001,347949.419999999,13793.6,2477,3154,15322,34344.0000647,209.53,14.9978823529412
2009-01-18,3154.194,209.840000000001,349407.48,13201.4,5649,6701,12727,27492.9000522,250.77,16.0369411764706
2009-01-19,1699.866,119.274,350101.69,7091.19999999997,1118,376,10279,16558.0999785,117.73,15.5367647058824
2009-01-20,1738.028,133.88,350495.79,7170.79999999999,0,282,13727,14958.1333835,140.09,15.3486470588236
2009-01-21,1739.434,128.044,351511.470000001,7189.79999999999,1148,2159,9830,15853.5666927,131.37,15.5359411764706
2009-01-22,1237.356,115.6,351369.15,5169.6,0,341,8246,12035.6000302,85.87,15.4399411764706
2009-01-23,1910.536,126.298,349587.29,7964.4,2078,295,12146,17323.2666485,145.19,15.546
2009-01-24,2200.77,169.974,350281.090000001,9203.19999999998,5096,4492,8322,18769.4999687,179.1,15.6297647058824
2009-01-25,2843.664,147.766,349263.35,11738,3971,5960,11213,26250.3999693,211.44,16.1001764705883
2009-01-26,1674.472,113.276,350208.39,6961.60000000003,1121,348,9821,16617.8666475,112.9,16.0961176470589
2009-01-27,1425.03,135.636,351270.15,6001.8,896,278,6608,15968.5000522,77.82,15.397705882353
2009-01-28,2721.734,116.02,349966.4,11276.6,2301,6949,14285,21827.2332963,235.35,15.8580588235295
2009-01-29,1573.698,104.306,350442.499999999,6526.99999999998,0,294,8996,16938.2999207,92.9,15.6746470588236
2009-01-30,2059.038,120.094,351777.36,8521.79999999998,1622,280,12147,20268.2999682,140.49,15.4620588235295
2009-01-31,3312.852,238.712,349158.789999999,13871.8,8278,6575,15309,25052.2000206,301.62,16.4757647058824
2009-02-01,1944.46,169.486,352394.68,8138.59999999998,4048,639,8182,19538.6666081,128.69,16.4867647058824
2009-02-02,1603.3,106.588,352619.75,6596.79999999998,1159,232,10915,14415.6666731,123.06,15.7877647058824
2009-02-03,1868.39,123.01,351795.920000001,7695.20000000001,703,878,14984,14574.8333341,165.65,15.5296470588236
2009-02-04,2460.924,151.604,352348.840000001,10139.6,871,6961,15960,17223.4000246,237.92,15.4540588235295
2009-02-05,1649.088,122.188,351151.29,6857.99999999999,1104,264,12987,13129.8000064,143.55,15.6059411764706
2009-02-06,2048.396,126.872,350336.06,8527.2,1165,273,11716,20985.9332829,131.54,15.5556470588236
2009-02-07,3131.536,184.644,348553.329999999,13076.6,6822,4483,17873,23014.2665316,291.78,16.4992352941177
2009-02-08,2182.86599999999,134.02,350430.58,9114.60000000001,5341,259,15174,15607.1001032,207.74,17.2161176470589
2009-02-09,1706.638,134.608,350383.66,7150.4,1063,228,9375,17777.9666463,106.66,16.9894705882353
2009-02-10,1943.822,115.832,350147.190000001,8041.2,1128,263,12339,18667.0333737,137.3,16.7435882352942
2009-02-11,2639.39,239.362,348620.49,11133,2985,10477,12195,18332.8333934,256.57,17.0090588235295
2009-02-12,1968.66,119.284,349792.6,8182.99999999999,1109,299,17724,13678.999971,191.32,17.4703529411765
2009-02-13,1690.022,109.186,348038.4,7044.19999999999,1100,254,11554,15259.0333498,129.08,17.7718823529412
2009-02-14,2335.49,118.932,348414.46,9688.79999999999,2283,3256,18545,14840.833265,240.84,17.8041764705883
2009-02-15,1586.03199999999,114.022,349695.27,6482.00000000001,2465,226,5234,18508.8666604,79.25,17.7238823529412
2009-02-16,1318.994,111.806,348685.929999999,5512.60000000002,0,261,7037,14685.2333802,72.98,17.3267647058824
2009-02-17,801.837999999999,117.966,348737.6,3345.39999999996,0,292,3925,9146.9666755,42.17,15.8005882352942
2009-02-18,826.449999999999,113.064,348812.78,3392.39999999999,0,297,5471,8006.16663009998,57.68,15.3828823529412
2009-02-19,737.267999999999,99.3779999999996,347831.41,3040.59999999996,1046,262,1796,9183.7999798,31.04,14.8415882352942
2009-02-20,1880.736,147.036,345874.62,7970.40000000003,2897,293,8768,19387.5999743,119.58,14.5705882352942
2009-02-21,1316.184,155.402,346974.250000001,5481.60000000003,2111,262,3983,15580.3999976,63.56,13.5449411764706
2009-02-22,2238.478,175.828,347495.479999999,9409.99999999999,3816,8576,7133,17782.9666537,195.25,13.8490588235294
2009-02-23,2733.656,129.8,347386.87,11337.2,1212,3744,12471,28133.9333775,174.27,14.1004117647059
2009-02-24,1783.144,123.346,346878.61,7441.4,0,1602,14512,13605.0666954,161.14,13.3319411764706
2009-02-25,1169.844,113.07,347330.83,4914.00000000001,1092,274,7359,10772.4000585,87.25,12.6231764705883
2009-02-26,1156.852,112.6,346654.61,4842.8,0,268,6841,12171.8666943,71.09,12.4139411764706
2009-02-27,2028.918,202.116,346990.59,8500.99999999999,1154,246,14831,17584.2999846,162.31,12.5610588235294
2009-02-28,1630.75,212.588,349052.08,6961.40000000001,1145,5358,8006,12670.1666895,145.09,11.9052941176471
2009-03-01,2467.946,189.112,348685.84,10393.4,11178,2740,8834,18380.4333419,227.52,12.1182352941177
2009-03-02,1477.442,135.364,348828.26,6337.59999999998,1560,310,6684,16070.0333586,85.54,11.8621176470589
2009-03-03,1848.952,127.904,349772.19,7699.8,1159,268,13024,16364.8666533,144.51,11.2954705882353
2009-03-04,1842.13,129.434,349033.66,7772.00000000001,2214,2570,8393,17525.1666682,131.77,11.6044117647059
2009-03-05,1441.812,112.462,348018.629999999,6124.80000000001,0,271,9094,14665.1999662,93.65,11.726
2009-03-06,1783.474,128.956,346742.369999999,7579.60000000001,1144,265,12056,16259.5666803,134.65,12.27
2009-03-07,1696.466,149.866,349159.169999999,7107.80000000002,1055,811,12113,14295.4333463,139.79,12.753
2009-03-08,2357.166,194.186,348710.1,9909.79999999999,7253,5260,12691,14082.099978,252.04,14.053
2009-03-09,1685.556,136.04,349174.52,7062.40000000002,2001,369,10336,15386.6000012,127.06,14.097
2009-03-10,1836.21,114.902,348232.950000001,7690.60000000001,0,281,11610,18712.5000293,118.91,14.4225882352942
2009-03-11,2405.904,137.244,348222.49,10119.8,3476,7288,10737,18597.4000408,215.01,14.5388235294118
2009-03-12,1887.26,134.772,348477.73,7859.40000000001,0,364,13655,17435.3333452,140.19,14.3383529411765
2009-03-13,1445.52,138.684,349570.520000001,6006.79999999998,1082,311,10466,12233.0000202,118.59,14.0880588235295
2009-03-14,2149.028,155.25,348737.48,8908.00000000001,2196,280,18036,15305.1333801,205.12,14.7814117647059
2009-03-15,1942.062,177.752,348150.4,8202.59999999999,3478,5152,8353,15384.7000251,169.83,15.3622352941177
2009-03-16,1336.034,119.406,349069.78,5542.79999999998,0,306,9273,12688.2333973,95.79,14.9709411764706
2009-03-17,1931.91,234.992,348417.25,8134.99999999999,1110,3952,12320,14816.4999629,173.82,15.1399411764706
2009-03-18,1450.68,121.906,349690.49,6020.80000000002,1123,375,12101,10578.9999973,135.99,14.6015294117647
2009-03-19,1191.532,116.412,349597.84,4931.79999999999,0,314,9458,10086.8666635,97.72,14.6731764705883
2009-03-20,1463.906,130.038,349799.740000001,6073.59999999997,1083,308,10618,12389.4333369,120.09,14.5295294117647
2009-03-21,1930.022,197.656,349319.119999999,8167.4,5420,682,10266,15799.0333647,163.68,14.7172352941177
2009-03-22,1689.17,130.28,347799.76,7128.80000000003,2017,3778,9015,13342.8333902,148.1,15.0375294117647
2009-03-23,1296.45,120.122,348557.26,5456.79999999998,1078,310,5999,14220.5000158,73.87,14.68
2009-03-24,1661.712,146.836,349177.1,7047.8,1710,352,10149,15484.1999435,122.11,14.576
2009-03-25,1838.774,194.036,350082.81,7708.40000000001,2780,3315,10287,14264.2333626,163.82,14.0570588235295
2009-03-26,1211.004,119.75,349827.49,5042.4,0,312,8596,11275.4000062,89.08,13.8336470588236
2009-03-27,1713.926,181.074,349385.25,7221.8,1103,526,9947,16989.4333205,115.76,13.8151176470589
2009-03-28,2260.976,276.7,348675.29,9508.80000000002,4527,327,12225,20603.9333549,170.79,13.555
2009-03-29,2216.65,137.094,349269.94,9242.40000000002,1611,4024,9502,21807.1666865,151.37,13.6207647058824
2009-03-30,1477.452,131.324,349529.07,6198.80000000001,1085,295,9901,13343.2000351,112.81,13.5867647058824
2009-03-31,1823.482,137.988,348721.78,7645,2202,2711,12958,12520.3666993,178.71,13.4314117647059
2009-04-01,1641.13999999999,143.048,349784.69,6923.4,2807,2364,7309,14872.3333494,124.8,13.1665294117647
2009-04-02,1644.334,124.762,348825.08,6856.40000000002,1128,324,13500,12453.5666564,149.52,13.4825882352942
2009-04-03,1363.26,132.598,348209.12,5735.39999999998,0,326,8556,13839.000011,88.82,12.9825882352942
2009-04-04,2191.232,199.728,347688.94,9210.99999999998,2699,4172,16251,13398.5332507,231.22,13.5427647058824
2009-04-05,1375.716,183.012,348931.74,5921.4,3832,357,6503,12236.5999953,106.92,13.5968823529412
2009-04-06,1452.634,131.54,348913.650000001,6084.79999999999,799,333,10141,12937.5666591,112.73,13.5535882352942
2009-04-07,1440.092,152.732,348464.76,6092.99999999998,1103,338,9121,13439.5333623,105.62,13.2120588235295
2009-04-08,1534.6,161.35,348854.009999999,6520.19999999999,2131,2827,7968,12650.666655,129.26,13.1012352941177
2009-04-09,1890.472,176.936,348907.429999999,7868.99999999999,2682,366,13482,14977.8666554,165.3,13.6390588235295
2009-04-10,1842.114,165.792,348529.66,7674.00000000002,2057,2822,13828,11994.89996,187.07,14.0211764705883
2009-04-11,2462.446,253.666,346995.73,10332.4,3661,4286,18233,14860.7667267,261.8,14.5975294117647
2009-04-12,2141.012,281.67,346180.75,9119.20000000004,7498,1504,12470,14211.533347,214.72,15.3365882352942
2009-04-13,1602.718,200.264,347223.27,6830.80000000001,1015,5651,6246,13799.9666881,129.12,15.4151764705883
2009-04-14,1501.538,188.58,347748.949999999,6386.40000000002,888,2341,9478,12318.6333765,127.07,15.158
2009-04-15,1216.062,190.886,347501.82,5199.80000000003,1880,463,5278,12646.7000039,76.21,14.7158823529412
2009-04-16,1564.524,179.016,346285.5,6658.80000000002,2896,397,9809,12973.3999911,131.02,14.823
2009-04-17,2042.81,171.198,347511.929999999,8592.39999999999,0,5224,7655,21167.8333401,128.79,14.5293529411765
2009-04-18,1512.266,146.958,347106.599999999,6376.40000000003,1028,2613,10699,10864.4333311,143.4,14.6387647058824
2009-04-19,1286.468,153.604,349428.29,5397.80000000002,2201,376,8088,10776.1333565,106.65,14.3865882352942
2009-04-20,1486.51,169.502,348342.56,6240,0,2644,10476,11655.1667168,131.2,14.6358823529412
2009-04-21,1894.598,182.732,346533.79,7970.80000000001,1925,375,7380,21896.6333582,96.8,13.8451764705883
2009-04-22,1496.198,203.908,347435.79,6296.79999999998,1024,1203,13265,9444.63337529998,154.92,14.1275294117648
2009-04-23,1141.46,175.454,347752.28,4899.20000000001,1068,395,5511,12050.3333345,69.74,13.8746470588236
2009-04-24,1194.048,180.82,348177.72,5083.00000000003,0,383,9677,9840.800027,100.6,13.8451176470589
2009-04-25,2022.284,235.592,346332,8547.99999999999,2007,3901,13225,14571.7333072,191.33,14.2102352941177
2009-04-26,1781.626,229.618,348285.49,7548.59999999999,3053,3017,10561,13062.7667237,166.31,14.2161764705883
2009-04-27,1351.628,160.408,347041.77,5766.00000000003,995,376,7021,14135.1333108,83.92,13.6094117647059
2009-04-28,1706.386,160.366,348465.779999999,7285,2068,371,11469,14531.7666909,139.08,12.8875294117647
2009-04-29,1664.68,141.616,348748.62,6996.2,1043,2492,9372,14837.6666558,129.07,12.383705882353
2009-04-30,1834.762,138.056,348342.24,7666.39999999999,1027,363,15305,13884.3666322,166.95,12.6062352941177
2009-05-01,1512.802,190.462,347433.250000001,6370.79999999997,1067,1052,11709,11385.3667023,138.28,12.6721764705883
2009-05-02,1393.91,179.62,348311.38,5871.6,1430,374,9760,11667.8333231,115.64,12.9041176470589
2009-05-03,1608.878,179.698,348575.52,6857.19999999999,3207,2593,7226,13788.63330277,130.26,12.8996470588236
2009-05-04,1667.882,146.055999999999,347666.73,6971.59999999998,1007,411,11374,15006.0333838999,127.92,12.8945294117647
2009-05-05,1731.474,141.914,346778.63,7282.39999999998,1049,5539,10166,12103.8999731,167.54,13.0365294117647
2009-05-06,1349.902,146.378,346891.27,5716.39999999999,1038,1797,9058,10605.366675,118.93,13.1087647058824
2009-05-07,1012.648,135.008,347289.86,4280.79999999999,0,374,7992,8511.46667869998,83.66,12.8291176470589
2009-05-08,1857.156,154.882,346787.73,7801.60000000002,2226,848,15426,12452.5999982,185,13.3479411764706
2009-05-09,1261.352,182.984,347866.89,5420.80000000002,2090,382,6605,11945.5332879,90.77,12.9705882352942
2009-05-10,1967.248,205.226,347141.34,8412.60000000001,4300,6671,8693,13123.4667106,196.64,13.7170588235294
2009-05-11,1517.176,158.44,345961.91,6380.59999999999,1035,457,11009,12785.2667046,125.01,13.8606470588236
2009-05-12,1625.956,150.022,346142.56,6867.19999999998,0,2713,11335,13051.2666714,140.48,13.5615294117647
2009-05-13,1246.398,171.566,346515.81,5338.6,1419,553,7127,11674.299939,90.99,13.1184705882353
2009-05-14,1606.984,151.91,345685.71,6920.19999999999,0,4065,11499,11219.0666231,155.64,13.5403529411765
2009-05-15,1422.226,140.546,346978.369999999,6023.20000000001,1382,494,12195,9632.76667579999,140.71,13.5499411764706
2009-05-16,2007.378,186.502,345583.81,8475,1705,4820,12265,14666.29997893,187.9,13.896
2009-05-17,1543.764,226.46,346033.05,6631.80000000001,2555,1926,7168,14080.3999947,116.49,13.5991764705883
2009-05-18,1209.906,154.56,346980.49,5066.2,763,374,8971,10057.0999848,101.08,13.3803529411765
2009-05-19,1617.344,188.884,347029.83,6770.20000000002,3253,792,10981,11929.7333475,150.26,13.584
2009-05-20,1307.162,182.382000000001,347500.38,5528.79999999997,1061,1889,9470,9366.0333187,124.2,13.5483529411765
2009-05-21,1575.15,212.396,347067.51,6636.20000000001,1553,1278,12563,10858.4999857,153.94,13.7014117647059
2009-05-22,1074.806,237.242000000001,348431.81,4609.39999999999,982,1207,8078,7646.43336110001,102.67,13.3198235294118
2009-05-23,1530.598,193.25,346418.52,6472.00000000002,480,1844,12579,10606.9666517,149.03,13.4968823529412
2009-05-24,1287.786,177.2,348505.869999999,5429.59999999999,45,446,10256,10716.0999917,107.47,13.6369411764706
2009-05-25,1354.096,183.162,343340.5,5762.60000000001,920,966,9930,10752.2666596,118.16,13.2437647058824
2009-05-26,1338.644,126.464,333795.34,5816.40000000002,1191,860,10102,10157.7333202,121.53,13.424705882353
2009-05-27,1544.292,124.902,332845.88,6729.8,1052,2355,11076,11255.1999833,144.83,13.1199411764706
2009-05-28,1179.736,128.786,336531.4,5058.59999999998,1502,421,9049,8690.2666713,109.72,13.03
2009-05-29,1242.846,147.15,347844.53,5232.19999999999,1005,434,10112,9163.09997539999,115.51,12.8831176470589
2009-05-30,1659.106,233.688,347275.31,7060.4,2787,1707,11557,11600.76672,160.51,13.2920588235295
2009-05-31,956.890000000001,200.616,347696.85,4156.79999999999,1466,458,5720,8304.16665332001,76.44,12.8261764705883
2009-06-01,1443.26,229.876000000001,347521.14,6208.20000000001,2789,461,11361,9443.33331704001,146.11,12.8579411764706
2009-06-02,1090.638,223.696,347947.63,4849.6,0,506,7892,9779.3000051,83.98,12.2466470588236
2009-06-03,1356.578,200.926,346184.53,5870.39999999999,940,1370,11577,8722.63330019999,138.87,12.3782941176471
2009-06-04,1035.66,164.662,345614.690000001,4440.2,1906,455,6905,7994.999987005,92.66,12.3287647058824
2009-06-05,1230.36,156.95,345403.02,5256.00000000001,0,456,12515,7535.0000087,129.71,12.2078823529412
2009-06-06,1475.45,233.496,346437.85,6356.60000000002,1769,2732,10611,9478.8333539,151.12,12.3662352941177
2009-06-07,1207.392,218.93,347066.729999999,5225.59999999999,2077,1641,6034,10371.1999975,97.52,12.0343529411765
2009-06-08,1178.776,129.36,345693.209999999,5100.59999999996,1024,432,8551,9639.26661959999,100.07,12.0190588235295
2009-06-09,1332.85,154.396,346929.86,5699.19999999997,1000,414,10695,10105.1666551,121.09,11.854705882353
2009-06-10,1602.996,159.208,346631.16,6816.8,1032,4745,9889,11050.6000008,156.66,12.1440588235295
2009-06-11,1300.65,159.932,347293.519999999,5548.79999999999,0,472,10610,10595.5000355,110.82,12.1008823529412
2009-06-12,1101.732,152.704,346949.77,4703.00000000001,1009,460,7137,9756.20001939999,86.06,11.8922352941177
2009-06-13,1101.87,154.292,346965.18,4702.00000000001,1009,465,7143,9747.50002209999,86.17,11.5471764705883
2009-06-14,1101.87,154.292,346965.18,4702.00000000001,1009,465,7143,9747.50002209999,86.17,11.4086470588236
2009-06-15,1089.938,202.02,347074.89,4695.2,916,509,7737,9003.63328914001,91.62,11.2681176470589
2009-06-16,1508.792,212.187999999999,346796.9,6458.2,2983,1221,13691,7251.53336248001,178.95,11.3765882352942
2009-06-17,988.016,192.86,347465.53,4260.79999999999,975,611,7193,7687.9333318,87.79,11.4433529411765
2009-06-18,1165.7,165.954,347466.56,4906.8,0,461,11223,7744.33335934,116.84,11.2711764705883
2009-06-19,1086.866,164.26,347497.32,4620.2,969,475,7737,8933.43333992,91.81,11.3172352941177
2009-06-20,1107.1,179.056,347737.8,4679.19999999995,0,2657,9159,6635.66664087,118.16,11.1954117647059
2009-06-21,855.142000000001,161.526,347452.93,3646.39999999999,1039,412,6002,6799.36664289999,74.53,11.0887647058824
2009-06-22,1094.098,162.124,347331.3,4633.99999999999,0,449,11148,6637.96666674501,115.97,11.0079411764706
2009-06-23,1039.214,163.872,347347.1,4428.19999999999,1010,1261,8186,6863.23332152001,104.57,10.7341176470589
2009-06-24,1534.874,194.322,346373.54,6503.20000000001,3059,1239,14275,7008.23338063001,185.73,11.253
2009-06-25,771.362000000002,183.966,347296.25,3331.99999999999,0,495,6224,6137.03334141,67.19,11.0595882352942
2009-06-26,1277.322,238.866,346378.71,5531,1826,538,9952,8972.69999223001,123.16,11.0717647058824
2009-06-27,1709.052,271.624,348212.37,7240.59999999998,2663,2432,13468,9921.19996235001,185.63,11.2421764705883
2009-06-28,1059.394,277.824,348247.34,4620.99999999999,0,1421,6742,9493.56667965002,81.63,11.0704705882353
2009-06-29,1010.134,236.026,348327.110000001,4358.00000000001,1794,598,6462,7981.56668635999,88.54,11.0850588235295
2009-06-30,1192.446,283.15,348398.79,5244.79999999998,582,1034,8989,9269.09999056,106.05,11.202
2009-07-01,1218.342,265.742,348205.39,5251.60000000001,989,590,9747,8979.7000413,113.26,11.3613529411765
2009-07-02,1242.578,276.318,348432.11,5349.59999999999,637,603,8032,11437.6333496,92.72,11.3678235294118
2009-07-03,864.148000000002,245.996,348369.62,3794.6,856,642,7371,5533.46666815,88.69,10.8368823529412
2009-07-04,1238.568,373.902000000001,347252.35,5535.6,2084,2329,6791,9438.79998145,112.04,10.9795294117647
2009-07-05,1410.736,383.148000000001,347680.19,6206.80000000002,3215,1438,8014,10845.26671275,126.67,11.0373529411765
2009-07-06,954.260000000001,270.972,348139.399999999,4178.60000000001,429,755,7142,7578.33329339,83.26,10.9870588235295
2009-07-07,1110.136,256.638,347963.05,4901.39999999997,1292,3619,5704,7887.26662875,106.15,10.9164117647059
2009-07-08,1234.4,221.196,347909.4,5315.00000000002,0,3514,9308,7751.33334550001,128.22,11.2322352941177
2009-07-09,846.252000000002,194.652,349331.219999999,3761.00000000002,0,656,4783,8665.20003179998,54.39,10.87
2009-07-10,1193.802,218.106,348833.39,5083.19999999999,988,2624,7494,8790.69998513999,111.06,10.9081764705883
2009-07-11,993.968,249.472,348789.299999999,4346.20000000003,981,683,7756,7146.13335182999,94.2,10.3697647058824
2009-07-12,513.478,191.48,348919.109999999,2305.39999999998,0,589,4060,3908.96665915998,46.49,10.248
2009-07-13,496.746000000001,196.526,349268.42,2249.99999999998,0,594,3881,3804.10000296999,44.75,9.7867647058824
2009-07-14,911.429999999999,266.574,348775.76,4053.99999999999,2303,618,6155,6114.500039675,90.76,9.22870588235299
2009-07-15,718.073999999997,189.692,348374.73,3121.19999999998,878,932,5820,4337.89999596,76.3,9.19735294117652
2009-07-16,599.554000000004,259.326,348648.45,2701.59999999999,0,1724,3902,4366.56660397,56.26,9.00747058823534
2009-07-17,731.808000000004,179.134,347896.25,3161.2,0,626,6670,4900.79996420999,72.96,8.81282352941181
2009-07-18,966.409999999999,218.338,348489.04,4154.19999999999,0,663,5389,10054.83334113,60.52,8.50258823529416
2009-07-19,1203.644,259.25,348547.11,5077.19999999996,0,598,5058,14404.73332343,56.56,8.28988235294122
2009-07-20,662.486000000003,217.864,348252.28,2948.99999999998,914,784,4948,4395.43336008999,66.46,8.15911764705887
2009-07-21,813.762000000001,266.7,349232.94,3600.79999999997,0,981,7795,4786.70001858001,87.76,8.0162941176471
2009-07-22,739.532000000001,238.48,348594.359999999,3257.99999999998,0,681,3965,7679.53336006001,46.46,7.54447058823534
2009-07-23,1030,218.909999999999,348398.38,4396,926,622,9064,6554.66665046998,106.12,7.67894117647063
2009-07-24,561.738,208.536,348121.189999999,2529.39999999998,0,630,4128,4604.30000330999,47.58,7.33441176470593
2009-07-25,536.688000000002,195.46,348619.78,2422.39999999998,0,577,3716,4651.80001445002,42.93,6.83270588235299
2009-07-26,543.016000000002,239.798,349426.66,2472.99999999998,0,1019,3799,4232.26669204999,48.18,6.79617647058828
2009-07-27,688.565999999999,321.949999999999,349240.450000001,3142.19999999999,0,2062,5202,4212.09997324999,72.64,6.57017647058828
2009-07-28,902.849999999999,252.766,348798.829999999,3985.99999999999,0,4899,4353,5795.49995254,92.52,6.5602941176471
2009-07-29,902.000000000002,185.468,347760.68,3904.39999999998,869,749,7549,5866.33332519001,91.67,6.82605882352946
2009-07-30,792.326,198.206,349112.18,3471.4,0,2304,4040,6861.43331776001,63.44,6.93600000000005
2009-07-31,975.83,228.246,348294.329999999,4323.2,865,3423,6302,5673.83333914002,105.9,7.02505882352946
2009-08-01,706.966,242.662,347764.33,3178.59999999997,0,844,6248,4690.766643195,70.92,6.99341176470593
2009-08-02,489.723999999999,205.492,346955.9,2258.59999999997,0,637,3539,3986.06665733002,41.76,6.90811764705887
2009-08-03,500.298,197.3,348364.9,2254.39999999999,0,605,3811,3922.29999,44.16,6.73870588235299
2009-08-04,508.891999999999,196.38,348878.14,2317.59999999997,0,607,3871,4003.53330242,44.78,6.64611764705887
2009-08-05,518.651999999999,207.894,348922.91,2367.99999999998,0,620,4042,3982.19999326001,46.62,6.58764705882358
2009-08-06,532.672000000001,214.785999999999,347369.4,2415.39999999999,0,659,4193,4025.86667124,48.52,6.48211764705887
2009-08-07,539.296,221.29,347555.229999999,2441.99999999999,0,668,4232,4088.2666464,49,6.25411764705887
2009-08-08,526.471999999999,214.067999999999,348087.02,2389.99999999998,0,646,4093,4035.53332869,47.39,6.25958823529416
2009-08-09,998.234,284.326,348551.159999999,4402.40000000001,1984,2380,5154,7119.23330763002,95.18,6.19523529411769
2009-08-10,1069.358,298.248,347081.039999999,4719,0,3719,6012,8091.6333441,97.31,6.4877647058824
2009-08-11,950.953999999999,307.45,348251.75,4246.2,857,1467,6577,6948.23334121,89.01,6.75882352941181
2009-08-12,824.436000000001,272.552,348203.92,3678.19999999999,912,689,4991,7148.60000646001,65.92,6.86317647058828
2009-08-13,1015.51,267.762,347648.69,4474.79999999999,1215,4092,4541,7077.1666569,98.48,7.01517647058828
2009-08-14,748.675999999999,241.328,347298.59,3287.8,429,850,4647,6551.93334475,59.26,6.81952941176475
2009-08-15,1514.062,384.761999999999,346890.740000001,6632.39999999998,3437,1852,8922,11023.36669036,142.11,7.11623529411769
2009-08-16,1217.712,409.052,346350.02,5463.99999999997,1604,1094,5691,11906.20002395,83.89,7.23652941176475
2009-08-17,785.908,251.462,347357.44,3480.59999999998,1,813,6261,6023.46667614001,70.75,7.0297647058824
2009-08-18,1080.598,246.724000000001,346790.14,4691.80000000001,2306,1440,6324,7939.96671125,100.7,7.20494117647063
2009-08-19,880.741999999998,262.994,347819.860000001,3925.39999999999,896,812,6044,6927.03336184,77.52,7.4152941176471
2009-08-20,775.722,260.89,347163.29,3489.59999999998,0,883,6138,5907.69998007001,70.21,7.56852941176475
2009-08-21,1161.746,262.362,346480.929999999,5044.79999999997,3043,887,7527,7905.43334826499,114.57,7.97905882352945
2009-08-22,1548.738,417.833999999999,347217.46,6855.39999999998,4544,3203,8549,9516.30002453001,162.96,8.66341176470593
2009-08-23,1066.708,371.828,347839.88,4795.79999999999,949,819,6994,9016.46665899998,87.62,8.89341176470593
2009-08-24,1252.254,285.103999999999,347134.37,5431.39999999996,2279,737,8247,9607.89999294999,112.63,9.26770588235299
2009-08-25,943.61,276.826,347774.2,4160.39999999998,1140,755,6291,7540.83331805,81.86,9.47047058823534
2009-08-26,1136.546,269.214,348159.54,4943.19999999997,2131,1516,7860,7435.43335936,115.07,9.58747058823534
2009-08-27,749.465999999998,251.206,347958.9,3337.39999999998,0,664,4283,7544.0999854,49.47,9.30605882352945
2009-08-28,1118.842,246.889999999999,346859.19,4855.99999999998,1778,1125,7485,8259.36666008,103.88,9.39352941176475
2009-08-29,1388.414,315.52,347004.47,6024.20000000001,905,1483,11707,9045.23333412001,140.95,9.83488235294122
2009-08-30,1668.342,294.084,347157.01,7171.60000000001,2653,1363,10648,13141.7000043,146.64,10.1181764705883
2009-08-31,1265.522,219.318,343789.780000001,5504.2,960,678,9974,9480.0333324,116.12,10.4526470588236
2009-09-01,980.535999999999,217.072,347358.39,4311.39999999998,0,697,6073,9572.2667264,67.7,10.0149411764706
2009-09-02,1222.814,207.858,348217.59,5239,947,659,9921,8853.2333403,115.27,10.1995294117647
2009-09-03,1251.188,213.438,347515.3,5417.4,3319,3099,5011,9424.13331030002,114.29,10.4556470588236
2009-09-04,1024.388,181.064,348498.54,4401,0,636,8095,8342.1333956,87.31,10.3768823529412
2009-09-05,1513.866,270.068,346838.799999999,6524.40000000001,2988,2248,10433,9562.10002639999,156.69,10.8425882352942
2009-09-06,1228.63,220.532000000001,348278.860000001,5277.79999999999,995,588,9031,9863.16665269998,106.14,11.0539411764706
2009-09-07,1221.458,201.492,348064.73,5240.99999999999,2196,577,8299,9285.63331945,110.72,11.0312941176471
2009-09-08,1086.254,200.204,347546.31,4642.99999999999,1002,577,8533,7992.23333798999,101.12,10.6675294117647
2009-09-09,1521.344,223.572,347484.250000001,6467.40000000002,964,3832,10671,9888.73333880499,154.67,11.0619411764706
2009-09-10,1112.354,202.392,347369.690000001,4765.2,928,600,6508,10503.23328997,80.36,10.8721176470589
2009-09-11,1214.146,183.378,347255.989999999,5134.4,0,631,11693,7911.76665127001,123.24,11.1155294117647
2009-09-12,2064.358,325.195999999999,346618.15,8845.19999999999,9583,1202,12601,11019.96664211,233.86,11.8142941176471
2009-09-13,1572.014,271.444,345960.229999999,6753.40000000001,4146,612,10189,11253.23331568,149.47,12.4025294117647
2009-09-14,1574.858,239.666,347726.82,6706.79999999999,2843,603,9091,13710.6333306,125.37,12.5289411764706
2009-09-15,1456.806,184.276,347029.029999999,6170.40000000002,1769,560,8644,13307.0999622,109.73,12.3452941176471
2009-09-16,1743.162,197.746,345933.06,7415.60000000002,1035,3470,13384,11163.6999918,178.89,12.535
2009-09-17,1223.426,167.282,347559.340000001,5199.59999999998,0,563,9710,10117.4333908,102.73,12.4562352941177
2009-09-18,1374.032,169.212,347182.849999999,5815.60000000001,1993,652,9151,11104.533341,117.96,12.7518823529412
2009-09-19,2135.71,263.492,346109.78,9013.6,1607,4050,14845,15093.16666683,205.02,13.2798235294118
2009-09-20,2035.328,295.694,347465.44,8674.6,4532,2466,11935,14989.13329765,189.33,13.7212352941177
2009-09-21,1417.868,214.166,347403.87,6049.79999999998,921,604,10844,11262.1333211,123.69,13.9352352941177
